"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Montgomery County, TN"	"47125"	7935	1296711	611.933	882.581
	"Moore County, TN"	"47127"	460	44377	1036.573	727.737
	"Morgan County, TN"	"47129"	1620	152383	1063.111	964.036
	"Obion County, TN"	"47131"	2693	218226	1234.042	937.756
	"Overton County, TN"	"47133"	1991	154725	1286.799	1014.891
	"Perry County, TN"	"47135"	774	55257	1400.728	1032.554
	"Pickett County, TN"	"47137"	477	35801	1332.365	840.669
	"Polk County, TN"	"47139"	1519	117255	1295.467	1019.790
	"Putnam County, TN"	"47141"	5444	516682	1053.646	923.054
	"Rhea County, TN"	"47143"	2680	226257	1184.494	987.936
	"Roane County, TN"	"47145"	4942	372910	1325.253	927.664
	"Robertson County, TN"	"47147"	4388	473517	926.683	936.834
	"Rutherford County, TN"	"47149"	11928	1982777	601.581	798.850
	"Scott County, TN"	"47151"	1867	154460	1208.727	1115.392
	"Sequatchie County, TN"	"47153"	1112	101974	1090.474	889.493
	"Sevier County, TN"	"47155"	6753	655166	1030.731	875.483
	"Shelby County, TN"	"47157"	54960	6554436	838.516	882.826
	"Smith County, TN"	"47159"	1486	134243	1106.948	1032.174
	"Stewart County, TN"	"47161"	1133	92889	1219.735	971.305
	"Sullivan County, TN"	"47163"	14171	1098128	1290.469	903.909
	"Sumner County, TN"	"47165"	9827	1188100	827.119	787.557
	"Tipton County, TN"	"47167"	3832	430461	890.208	934.162
	"Trousdale County, TN"	"47169"	676	55624	1215.303	1115.306
	"Unicoi County, TN"	"47171"	1877	126452	1484.358	990.058
	"Union County, TN"	"47173"	1483	133910	1107.460	1003.135
	"Van Buren County, TN"	"47175"	499	39241	1271.629	985.855
	"Warren County, TN"	"47177"	3373	280490	1202.538	1008.304
	"Washington County, TN"	"47179"	9433	877956	1074.427	886.975
	"Wayne County, TN"	"47181"	1392	118281	1176.858	913.430
	"Weakley County, TN"	"47183"	2635	241084	1092.980	885.973
	"White County, TN"	"47185"	2515	183791	1368.402	1031.427
	"Williamson County, TN"	"47187"	7389	1399559	527.952	603.323
	"Wilson County, TN"	"47189"	6863	858584	799.339	797.335
	"Anderson County, TX"	"48001"	4483	405835	1104.636	1055.678
	"Andrews County, TX"	"48003"	865	116489	742.559	856.595
	"Angelina County, TX"	"48005"	6047	613274	986.019	874.893
	"Aransas County, TX"	"48007"	2345	170749	1373.361	873.400
	"Archer County, TX"	"48009"	572	61541	929.462	738.385
	"Armstrong County, TX"	"48011"	211	13500	1562.963	1063.121
	"Atascosa County, TX"	"48013"	2697	329035	819.670	791.053
	"Austin County, TX"	"48015"	1872	202982	922.249	737.108
	"Bailey County, TX"	"48017"	431	49957	862.742	786.837
	"Bandera County, TX"	"48019"	1441	146098	986.324	646.489
	"Bastrop County, TX"	"48021"	4363	541203	806.167	812.050
	"Baylor County, TX"	"48023"	429	25611	1675.061	948.989
	"Bee County, TX"	"48025"	1721	227769	755.590	822.945
	"Bell County, TX"	"48027"	14176	2279803	621.808	780.377
	"Bexar County, TX"	"48029"	85618	12756539	671.170	742.060
	"Blanco County, TX"	"48031"	801	75683	1058.362	737.041
	"Borden County, TX"	"48033"	37	4453	830.901	567.383
	"Bosque County, TX"	"48035"	1729	126266	1369.331	858.061
	"Bowie County, TX"	"48037"	6937	652517	1063.114	904.292
	"Brazoria County, TX"	"48039"	14923	2326781	641.358	763.812
	"Brazos County, TX"	"48041"	6502	1440918	451.240	673.961
	"Brewster County, TX"	"48043"	537	64738	829.497	645.246
	"Briscoe County, TX"	"48045"	139	10901	1275.112	776.920
	"Brooks County, TX"	"48047"	585	50481	1158.852	936.343
	"Brown County, TX"	"48049"	3415	265686	1285.352	953.928
	"Burleson County, TX"	"48051"	1448	121371	1193.036	831.130
	"Burnet County, TX"	"48053"	3210	309787	1036.196	720.912
	"Caldwell County, TX"	"48055"	2179	275967	789.587	773.076
	"Calhoun County, TX"	"48057"	1384	151895	911.156	787.069
	"Callahan County, TX"	"48059"	1192	94991	1254.856	906.261
	"Cameron County, TX"	"48061"	17798	2917859	609.968	649.890
	"Camp County, TX"	"48063"	1007	87840	1146.403	935.350
	"Carson County, TX"	"48065"	447	42647	1048.139	803.854
	"Cass County, TX"	"48067"	2810	212166	1324.435	924.573
	"Castro County, TX"	"48069"	413	55478	744.439	690.608
	"Chambers County, TX"	"48071"	1837	260563	705.012	864.106
	"Cherokee County, TX"	"48073"	3645	358181	1017.642	871.054
	"Childress County, TX"	"48075"	520	49378	1053.101	910.083
	"Clay County, TX"	"48077"	838	73404	1141.627	828.448
	"Cochran County, TX"	"48079"	216	21068	1025.252	942.177
	"Coke County, TX"	"48081"	371	22822	1625.624	935.050
	"Coleman County, TX"	"48083"	893	60064	1486.747	967.456
	"Collin County, TX"	"48085"	25408	6022940	421.854	594.883
	"Collingsworth County, TX"	"48087"	272	21361	1273.349	973.570
	"Colorado County, TX"	"48089"	1845	145746	1265.901	839.266
	"Comal County, TX"	"48091"	7280	840829	865.812	717.643
	"Comanche County, TX"	"48093"	1200	95717	1253.696	828.884
	"Concho County, TX"	"48095"	232	28631	810.311	698.169
	"Cooke County, TX"	"48097"	2833	271244	1044.447	836.028
	"Coryell County, TX"	"48099"	3031	531070	570.735	847.882
	"Cottle County, TX"	"48101"	178	10185	1747.668	1081.822
	"Crane County, TX"	"48103"	266	32921	807.995	854.216
	"Crockett County, TX"	"48105"	241	26188	920.269	830.944
	"Crosby County, TX"	"48107"	490	42136	1162.901	889.796
	"Culberson County, TX"	"48109"	120	16048	747.757	609.990
	"Dallam County, TX"	"48111"	317	48934	647.811	859.713
	"Dallas County, TX"	"48113"	105652	17365334	608.408	750.660
	"Dawson County, TX"	"48115"	950	95037	999.611	893.013
	"Deaf Smith County, TX"	"48117"	1036	134481	770.369	782.051
	"Delta County, TX"	"48119"	535	36680	1458.561	1012.438
	"Denton County, TX"	"48121"	21832	5125278	425.967	650.087
	"DeWitt County, TX"	"48123"	1772	143666	1233.416	836.421
	"Dickens County, TX"	"48125"	195	16068	1213.592	819.798
	"Dimmit County, TX"	"48127"	649	74335	873.075	773.508
	"Donley County, TX"	"48129"	365	24895	1466.158	951.995
	"Duval County, TX"	"48131"	894	81157	1101.569	935.904
	"Eastland County, TX"	"48133"	1810	128503	1408.527	944.054
	"Ector County, TX"	"48135"	8219	1041746	788.964	964.151
	"Edwards County, TX"	"48137"	156	13504	1155.213	745.367
	"Ellis County, TX"	"48139"	7812	1103756	707.765	813.868
	"El Paso County, TX"	"48141"	34987	5783551	604.940	672.017
	"Erath County, TX"	"48143"	2181	278063	784.355	766.148
	"Falls County, TX"	"48145"	1319	122317	1078.346	838.707
	"Fannin County, TX"	"48147"	2943	236839	1242.616	943.073
	"Fayette County, TX"	"48149"	2143	173894	1232.360	705.774
	"Fisher County, TX"	"48151"	369	27100	1361.624	853.186
	"Floyd County, TX"	"48153"	473	43204	1094.806	791.460
	"Foard County, TX"	"48155"	147	8939	1644.479	949.825
	"Fort Bend County, TX"	"48157"	18819	4614655	407.809	569.946
	"Franklin County, TX"	"48159"	818	74314	1100.735	807.558
	"Freestone County, TX"	"48161"	1484	137738	1077.408	823.746
	"Frio County, TX"	"48163"	914	126664	721.594	805.891
	"Gaines County, TX"	"48165"	805	132817	606.097	782.602
	"Galveston County, TX"	"48167"	17196	2160176	796.046	803.425
	"Garza County, TX"	"48169"	360	45044	799.219	868.282
	"Gillespie County, TX"	"48171"	2370	178465	1327.991	636.335
	"Glasscock County, TX"	"48173"	44	8907	493.993	571.886
	"Goliad County, TX"	"48175"	560	51866	1079.705	737.208
	"Gonzales County, TX"	"48177"	1383	141979	974.088	823.930
	"Gray County, TX"	"48179"	1852	160290	1155.406	964.549
	"Grayson County, TX"	"48181"	9594	863820	1110.648	903.027
	"Gregg County, TX"	"48183"	8805	861550	1021.995	910.324
	"Grimes County, TX"	"48185"	1941	189488	1024.339	883.714
	"Guadalupe County, TX"	"48187"	6722	1004078	669.470	689.768
	"Hale County, TX"	"48189"	2115	248263	851.919	846.109
	"Hall County, TX"	"48191"	356	22685	1569.319	970.397
	"Hamilton County, TX"	"48193"	967	58268	1659.573	923.018
	"Hansford County, TX"	"48195"	363	38923	932.611	845.157
	"Hardeman County, TX"	"48197"	322	28087	1146.438	806.235
	"Hardin County, TX"	"48199"	3898	388296	1003.873	915.709
	"Harris County, TX"	"48201"	167807	30433232	551.394	724.517
	"Harrison County, TX"	"48203"	4425	466879	947.783	862.748
	"Hartley County, TX"	"48205"	295	42306	697.301	608.111
	"Haskell County, TX"	"48207"	592	40851	1449.169	889.429
	"Hays County, TX"	"48209"	6243	1250407	499.277	669.867
	"Hemphill County, TX"	"48211"	237	28588	829.019	800.179
	"Henderson County, TX"	"48213"	7115	553863	1284.614	929.745
	"Hidalgo County, TX"	"48215"	27781	5718347	485.822	596.923
	"Hill County, TX"	"48217"	2913	245199	1188.015	855.242
	"Hockley County, TX"	"48219"	1442	162714	886.218	868.932
	"Hood County, TX"	"48221"	4528	374002	1210.689	766.463
	"Hopkins County, TX"	"48223"	2627	250110	1050.338	848.922
	"Houston County, TX"	"48225"	2074	161568	1283.670	858.681
	"Howard County, TX"	"48227"	2657	252254	1053.303	1006.219
	"Hudspeth County, TX"	"48229"	126	24197	520.726	480.651
	"Hunt County, TX"	"48231"	6164	617197	998.709	899.615
	"Hutchinson County, TX"	"48233"	1753	153041	1145.445	988.701
	"Irion County, TX"	"48235"	99	11089	892.777	705.694
	"Jack County, TX"	"48237"	632	62496	1011.265	887.422
	"Jackson County, TX"	"48239"	1050	101377	1035.738	813.934
	"Jasper County, TX"	"48241"	2882	250284	1151.492	921.531
	"Jeff Davis County, TX"	"48243"	126	15750	800.000	428.256
	"Jefferson County, TX"	"48245"	17111	1770468	966.468	886.845
	"Jim Hogg County, TX"	"48247"	360	36660	981.997	991.757
	"Jim Wells County, TX"	"48249"	2777	289495	959.257	916.316
	"Johnson County, TX"	"48251"	8970	1092536	821.026	867.326
	"Jones County, TX"	"48253"	1378	140095	983.618	886.768
	"Karnes County, TX"	"48255"	1023	105219	972.258	845.413
	"Kaufman County, TX"	"48257"	5960	768305	775.734	887.424
	"Kendall County, TX"	"48259"	2341	263717	887.694	647.143
	"Kenedy County, TX"	"48261"	20	2907	687.994	608.369
	"Kent County, TX"	"48263"	89	5597	1590.138	727.137
	"Kerr County, TX"	"48265"	4932	352168	1400.468	758.011
	"Kimble County, TX"	"48267"	396	31529	1255.987	725.895
	"King County, TX"	"48269"	10	1935	Unreliable	Unreliable
	"Kinney County, TX"	"48271"	250	25082	996.731	606.833
	"Kleberg County, TX"	"48273"	1740	224120	776.370	833.395
	"Knox County, TX"	"48275"	386	26557	1453.477	912.532
	"Lamar County, TX"	"48277"	4202	347858	1207.964	942.074
	"Lamb County, TX"	"48279"	1097	96161	1140.795	921.285
	"Lampasas County, TX"	"48281"	1433	141401	1013.430	791.611
	"La Salle County, TX"	"48283"	395	51083	773.251	832.803
	"Lavaca County, TX"	"48285"	1724	137025	1258.165	749.661
	"Lee County, TX"	"48287"	1140	117202	972.680	767.484
	"Leon County, TX"	"48289"	1498	118508	1264.050	873.863
	"Liberty County, TX"	"48291"	5203	544802	955.026	1010.629
	"Limestone County, TX"	"48293"	1871	164241	1139.180	910.877
	"Lipscomb County, TX"	"48295"	192	24203	793.290	674.990
	"Live Oak County, TX"	"48297"	845	82885	1019.485	744.447
	"Llano County, TX"	"48299"	2086	136679	1526.204	755.306
	"Loving County, TX"	"48301"	Suppressed	653	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	16295	2034389	800.978	856.341
	"Lynn County, TX"	"48305"	385	40515	950.265	800.122
	"McCulloch County, TX"	"48307"	745	57928	1286.079	842.172
	"McLennan County, TX"	"48309"	14348	1690704	848.641	800.157
	"McMullen County, TX"	"48311"	55	5316	1034.612	657.841
	"Madison County, TX"	"48313"	893	96782	922.692	846.636
	"Marion County, TX"	"48315"	1154	72068	1601.265	1049.921
	"Martin County, TX"	"48317"	289	36886	783.495	838.450
	"Mason County, TX"	"48319"	314	28341	1107.935	651.217
	"Matagorda County, TX"	"48321"	2604	257126	1012.733	875.033
	"Maverick County, TX"	"48323"	2548	393374	647.730	751.745
	"Medina County, TX"	"48325"	2751	332131	828.288	740.162
	"Menard County, TX"	"48327"	249	15328	1624.478	832.739
	"Midland County, TX"	"48329"	7268	1054765	689.063	755.656
	"Milam County, TX"	"48331"	2027	171420	1182.476	845.454
	"Mills County, TX"	"48333"	464	34196	1356.884	755.422
	"Mitchell County, TX"	"48335"	698	64430	1083.346	1012.515
	"Montague County, TX"	"48337"	1880	136589	1376.392	953.976
	"Montgomery County, TX"	"48339"	22724	3524373	644.767	727.411
	"Moore County, TX"	"48341"	1013	154835	654.245	793.661
	"Morris County, TX"	"48343"	1171	89255	1311.971	930.710
	"Motley County, TX"	"48345"	118	8299	1421.858	743.962
	"Nacogdoches County, TX"	"48347"	3955	458125	863.302	882.328
	"Navarro County, TX"	"48349"	3548	336847	1053.297	904.836
	"Newton County, TX"	"48351"	1133	99366	1140.229	950.618
	"Nolan County, TX"	"48353"	1276	105639	1207.887	953.116
	"Nueces County, TX"	"48355"	19548	2460588	794.444	771.777
	"Ochiltree County, TX"	"48357"	595	74098	802.991	960.691
	"Oldham County, TX"	"48359"	105	14503	723.988	711.369
	"Orange County, TX"	"48361"	6547	582915	1123.148	996.060
	"Palo Pinto County, TX"	"48363"	2207	196015	1125.934	918.321
	"Panola County, TX"	"48365"	1920	166771	1151.279	966.567
	"Parker County, TX"	"48367"	7079	855080	827.876	809.238
	"Parmer County, TX"	"48369"	533	70182	759.454	759.875
	"Pecos County, TX"	"48371"	803	110605	726.007	766.942
	"Polk County, TX"	"48373"	4393	323551	1357.746	1080.134
	"Potter County, TX"	"48375"	8321	851615	977.085	1007.968
	"Presidio County, TX"	"48377"	296	51115	579.086	404.955
	"Rains County, TX"	"48379"	947	77488	1222.125	852.555
	"Randall County, TX"	"48381"	6958	886622	784.776	780.611
	"Reagan County, TX"	"48383"	199	24988	796.382	943.835
	"Real County, TX"	"48385"	369	23521	1568.811	959.489
	"Red River County, TX"	"48387"	1257	87835	1431.092	924.265
	"Reeves County, TX"	"48389"	752	99305	757.263	780.068
	"Refugio County, TX"	"48391"	707	51150	1382.209	961.956
	"Roberts County, TX"	"48393"	62	6190	1001.616	871.424
	"Robertson County, TX"	"48395"	1310	116303	1126.368	862.330
	"Rockwall County, TX"	"48397"	3591	600541	597.961	688.665
	"Runnels County, TX"	"48399"	967	73198	1321.074	863.505
	"Rusk County, TX"	"48401"	3818	374462	1019.596	885.567
	"Sabine County, TX"	"48403"	1229	73389	1674.638	972.366
	"San Augustine County, TX"	"48405"	996	60729	1640.073	1015.067
	"San Jacinto County, TX"	"48407"	2099	189386	1108.318	866.092
	"San Patricio County, TX"	"48409"	4307	463194	929.848	896.267
	"San Saba County, TX"	"48411"	477	41635	1145.671	757.128
	"Schleicher County, TX"	"48413"	178	22669	785.213	815.336
	"Scurry County, TX"	"48415"	1177	120544	976.407	870.552
	"Shackelford County, TX"	"48417"	230	23435	981.438	723.327
	"Shelby County, TX"	"48419"	2069	179527	1152.473	997.639
	"Sherman County, TX"	"48421"	199	21464	927.134	824.790
	"Smith County, TX"	"48423"	13942	1521064	916.595	790.419
	"Somervell County, TX"	"48425"	588	60405	973.429	767.809
	"Starr County, TX"	"48427"	2713	437133	620.635	727.408
	"Stephens County, TX"	"48429"	821	66640	1231.993	883.479
	"Sterling County, TX"	"48431"	87	8769	992.131	768.751
	"Stonewall County, TX"	"48433"	154	10108	1523.546	820.177
	"Sutton County, TX"	"48435"	233	27845	836.775	725.149
	"Swisher County, TX"	"48437"	575	53889	1067.008	785.027
	"Tarrant County, TX"	"48439"	82534	13395273	616.143	748.333
	"Taylor County, TX"	"48441"	8886	939580	945.742	875.404
	"Terrell County, TX"	"48443"	84	6340	1324.921	896.107
	"Terry County, TX"	"48445"	902	88959	1013.950	912.247
	"Throckmorton County, TX"	"48447"	154	11171	1378.570	809.079
	"Titus County, TX"	"48449"	1884	227895	826.697	837.120
	"Tom Green County, TX"	"48451"	7100	803381	883.765	786.554
	"Travis County, TX"	"48453"	35308	7830960	450.877	634.012
	"Trinity County, TX"	"48455"	1574	101014	1558.200	1016.185
	"Tyler County, TX"	"48457"	1883	150439	1251.670	923.799
	"Upshur County, TX"	"48459"	3146	280940	1119.812	933.738
	"Upton County, TX"	"48461"	233	24134	965.443	869.319
	"Uvalde County, TX"	"48463"	1677	188265	890.766	753.523
	"Val Verde County, TX"	"48465"	2408	342156	703.773	697.752
	"Van Zandt County, TX"	"48467"	4451	371075	1199.488	890.996
	"Victoria County, TX"	"48469"	5489	629565	871.872	787.381
	"Walker County, TX"	"48471"	3473	485145	715.868	794.508
	"Waller County, TX"	"48473"	2071	322379	642.412	753.147
	"Ward County, TX"	"48475"	808	78443	1030.047	920.103
	"Washington County, TX"	"48477"	2606	240008	1085.797	707.058
	"Webb County, TX"	"48479"	8967	1836054	488.384	683.132
	"Wharton County, TX"	"48481"	2895	289484	1000.055	818.966
	"Wheeler County, TX"	"48483"	463	39169	1182.057	962.115
	"Wichita County, TX"	"48485"	9274	921702	1006.182	919.138
	"Wilbarger County, TX"	"48487"	1115	92220	1209.065	953.290
	"Willacy County, TX"	"48489"	1136	153824	738.506	766.585
	"Williamson County, TX"	"48491"	15989	3319189	481.714	603.378
	"Wilson County, TX"	"48493"	2490	318897	780.816	707.249
	"Winkler County, TX"	"48495"	469	52943	885.858	980.944
	"Wise County, TX"	"48497"	3670	429377	854.727	857.201
	"Wood County, TX"	"48499"	4232	298891	1415.901	870.537
	"Yoakum County, TX"	"48501"	436	57463	758.749	833.957
	"Young County, TX"	"48503"	1795	128486	1397.039	965.979
	"Zapata County, TX"	"48505"	625	100022	624.863	741.475
	"Zavala County, TX"	"48507"	653	84168	775.829	790.485
	"Beaver County, UT"	"49001"	408	45461	897.473	974.363
	"Box Elder County, UT"	"49003"	2494	357984	696.679	764.721
	"Cache County, UT"	"49005"	3605	821663	438.744	623.685
	"Carbon County, UT"	"49007"	1579	146493	1077.867	958.519
	"Daggett County, UT"	"49009"	62	7753	799.690	616.060
	"Davis County, UT"	"49011"	11160	2264209	492.887	670.608
	"Duchesne County, UT"	"49013"	975	138626	703.331	829.809
	"Emery County, UT"	"49015"	636	74819	850.051	831.256
	"Garfield County, UT"	"49017"	319	35513	898.263	689.390
	"Grand County, UT"	"49019"	574	65762	872.844	771.464
	"Iron County, UT"	"49021"	2057	332007	619.565	777.648
	"Juab County, UT"	"49023"	491	73360	669.302	784.588
	"Kane County, UT"	"49025"	527	50582	1041.873	772.459
	"Millard County, UT"	"49027"	712	88324	806.123	688.396
	"Morgan County, UT"	"49029"	377	72258	521.742	681.600
	"Piute County, UT"	"49031"	112	10554	1061.209	701.667
	"Rich County, UT"	"49033"	102	16045	635.712	547.763
	"Salt Lake County, UT"	"49035"	43266	7542613	573.621	725.882
	"San Juan County, UT"	"49037"	685	107427	637.642	735.251
	"Sanpete County, UT"	"49039"	1313	198617	661.071	732.177
	"Sevier County, UT"	"49041"	1348	146433	920.558	832.560
	"Summit County, UT"	"49043"	997	269452	370.010	574.451
	"Tooele County, UT"	"49045"	2320	427559	542.615	798.681
	"Uintah County, UT"	"49047"	1527	246998	618.224	802.966
	"Utah County, UT"	"49049"	15518	3867936	401.196	684.411
	"Wasatch County, UT"	"49051"	853	187060	456.003	708.835
	"Washington County, UT"	"49053"	8219	1040185	790.148	602.628
	"Wayne County, UT"	"49055"	187	19116	978.238	788.939
	"Weber County, UT"	"49057"	11627	1672495	695.189	777.550
	"Addison County, VT"	"50001"	2183	258102	845.790	681.387
	"Bennington County, VT"	"50003"	3070	256404	1197.329	753.178
	"Caledonia County, VT"	"50005"	2160	216765	996.471	752.065
	"Chittenden County, VT"	"50007"	7350	1115499	658.898	623.422
	"Essex County, VT"	"50009"	447	43498	1027.633	701.820
	"Franklin County, VT"	"50011"	2811	338723	829.882	786.235
	"Grand Isle County, VT"	"50013"	411	48645	844.897	793.750
	"Lamoille County, VT"	"50015"	1364	174851	780.093	679.672
	"Orange County, VT"	"50017"	1754	202458	866.353	707.034
	"Orleans County, VT"	"50019"	2191	189727	1154.817	794.692
	"Rutland County, VT"	"50021"	4698	423554	1109.186	782.065
	"Washington County, VT"	"50023"	3707	414058	895.285	694.456
	"Windham County, VT"	"50025"	3175	306866	1034.654	745.616
	"Windsor County, VT"	"50027"	4073	392861	1036.753	691.037
	"Accomack County, VA"	"51001"	3100	231930	1336.610	927.533
	"Albemarle County, VA"	"51003"	5378	721844	745.036	564.371
	"Alleghany County, VA"	"51005"	1524	111908	1361.833	874.731
	"Amelia County, VA"	"51007"	962	89670	1072.823	851.118
	"Amherst County, VA"	"51009"	2357	224670	1049.094	784.872
	"Appomattox County, VA"	"51011"	1197	106565	1123.258	859.040
	"Arlington County, VA"	"51013"	6522	1555704	419.231	539.716
	"Augusta County, VA"	"51015"	4760	518042	918.844	696.915
	"Bath County, VA"	"51017"	471	32165	1464.325	889.618
	"Bedford County, VA"	"51019"	4827	509604	947.206	757.343
	"Bland County, VA"	"51021"	590	46814	1260.307	960.666
	"Botetourt County, VA"	"51023"	2216	231910	955.543	720.025
	"Brunswick County, VA"	"51025"	1349	118060	1142.639	853.187
	"Buchanan County, VA"	"51027"	2123	163195	1300.898	1040.570
	"Buckingham County, VA"	"51029"	1087	119641	908.551	772.555
	"Campbell County, VA"	"51031"	3672	385195	953.283	750.653
	"Caroline County, VA"	"51033"	1771	205429	862.098	795.939
	"Carroll County, VA"	"51035"	2562	208633	1227.994	843.816
	"Charles City County, VA"	"51036"	518	49918	1037.702	793.540
	"Charlotte County, VA"	"51037"	1057	86355	1224.017	862.131
	"Chesterfield County, VA"	"51041"	15175	2295309	661.131	711.435
	"Clarke County, VA"	"51043"	1039	100123	1037.724	774.153
	"Craig County, VA"	"51045"	359	36315	988.572	716.789
	"Culpeper County, VA"	"51047"	2679	339263	789.653	777.904
	"Cumberland County, VA"	"51049"	638	68909	925.859	733.406
	"Dickenson County, VA"	"51051"	1495	108211	1381.560	1090.731
	"Dinwiddie County, VA"	"51053"	1747	195672	892.821	797.994
	"Essex County, VA"	"51057"	906	78174	1158.953	825.993
	"Fairfax County, VA"	"51059"	33870	7850368	431.445	488.990
	"Fauquier County, VA"	"51061"	3677	471122	780.477	731.934
	"Floyd County, VA"	"51063"	1087	108535	1001.520	720.542
	"Fluvanna County, VA"	"51065"	1400	182294	767.990	631.508
	"Franklin County, VA"	"51067"	3975	394015	1008.845	771.157
	"Frederick County, VA"	"51069"	4441	569604	779.664	717.686
	"Giles County, VA"	"51071"	1553	118643	1308.969	936.844
	"Gloucester County, VA"	"51073"	2518	258977	972.287	800.451
	"Goochland County, VA"	"51075"	1263	153430	823.177	660.102
	"Grayson County, VA"	"51077"	1474	107417	1372.222	859.647
	"Greene County, VA"	"51079"	1025	132202	775.329	730.655
	"Greensville County, VA"	"51081"	980	83364	1175.567	1088.021
	"Halifax County, VA"	"51083"	3246	248864	1304.327	869.229
	"Hanover County, VA"	"51085"	5928	711740	832.888	723.966
	"Henrico County, VA"	"51087"	18186	2224503	817.531	723.488
	"Henry County, VA"	"51089"	4820	368885	1306.640	896.205
	"Highland County, VA"	"51091"	189	15726	1201.831	677.288
	"Isle of Wight County, VA"	"51093"	2353	250598	938.954	771.902
	"James City County, VA"	"51095"	4637	494826	937.097	586.168
	"King and Queen County, VA"	"51097"	531	49610	1070.349	722.791
	"King George County, VA"	"51099"	1131	174041	649.847	746.485
	"King William County, VA"	"51101"	1018	112783	902.618	870.539
	"Lancaster County, VA"	"51103"	1396	78038	1788.872	771.906
	"Lee County, VA"	"51105"	2060	175264	1175.370	941.617
	"Loudoun County, VA"	"51107"	8072	2448917	329.615	512.678
	"Louisa County, VA"	"51109"	2082	238109	874.389	754.812
	"Lunenburg County, VA"	"51111"	1000	87941	1137.126	844.216
	"Madison County, VA"	"51113"	1019	92246	1104.655	783.072
	"Mathews County, VA"	"51115"	839	62201	1348.853	754.197
	"Mecklenburg County, VA"	"51117"	3061	221689	1380.763	886.579
	"Middlesex County, VA"	"51119"	1092	75477	1446.798	789.023
	"Montgomery County, VA"	"51121"	4169	673634	618.882	729.114
	"Nelson County, VA"	"51125"	1289	104237	1236.605	839.214
	"New Kent County, VA"	"51127"	1017	137487	739.706	763.076
	"Northampton County, VA"	"51131"	1325	85532	1549.128	911.265
	"Northumberland County, VA"	"51133"	1215	86042	1412.101	710.421
	"Nottoway County, VA"	"51135"	1379	110143	1252.009	933.265
	"Orange County, VA"	"51137"	2552	242298	1053.248	786.503
	"Page County, VA"	"51139"	2019	166944	1209.388	892.925
	"Patrick County, VA"	"51141"	1791	127931	1399.973	906.350
	"Pittsylvania County, VA"	"51143"	4825	437847	1101.983	809.934
	"Powhatan County, VA"	"51145"	1343	197461	680.134	682.594
	"Prince Edward County, VA"	"51147"	1567	161919	967.768	824.050
	"Prince George County, VA"	"51149"	1568	259514	604.206	667.056
	"Prince William County, VA"	"51153"	11668	3042902	383.450	603.648
	"Pulaski County, VA"	"51155"	3042	241579	1259.215	929.275
	"Rappahannock County, VA"	"51157"	473	51878	911.755	609.151
	"Richmond County, VA"	"51159"	785	63070	1244.649	830.941
	"Roanoke County, VA"	"51161"	6779	653766	1036.915	722.234
	"Rockbridge County, VA"	"51163"	1717	156456	1097.433	669.326
	"Rockingham County, VA"	"51165"	4797	544543	880.922	656.771
	"Russell County, VA"	"51167"	2500	197639	1264.933	978.529
	"Scott County, VA"	"51169"	2276	158164	1439.013	975.785
	"Shenandoah County, VA"	"51171"	3221	298935	1077.492	737.434
	"Smyth County, VA"	"51173"	2970	221694	1339.684	947.965
	"Southampton County, VA"	"51175"	1238	127740	969.156	751.465
	"Spotsylvania County, VA"	"51177"	5658	891429	634.711	697.945
	"Stafford County, VA"	"51179"	4554	958590	475.073	689.497
	"Surry County, VA"	"51181"	535	47641	1122.982	847.211
	"Sussex County, VA"	"51183"	970	82942	1169.492	970.529
	"Tazewell County, VA"	"51185"	4326	306665	1410.660	1045.212
	"Warren County, VA"	"51187"	2448	269318	908.963	855.302
	"Washington County, VA"	"51191"	4238	383334	1105.563	826.048
	"Westmoreland County, VA"	"51193"	1520	122883	1236.949	828.516
	"Wise County, VA"	"51195"	3611	283405	1274.148	1121.449
	"Wythe County, VA"	"51197"	2583	204290	1264.379	918.261
	"York County, VA"	"51199"	2791	466168	598.711	586.305
	"Alexandria city, VA"	"51510"	5008	1039349	481.840	569.935
	"Bedford city, VA"	"51515"	346	24315	1422.990	793.318
	"Bristol city, VA"	"51520"	2103	121873	1725.567	1210.508
	"Buena Vista city, VA"	"51530"	535	46346	1154.361	949.269
	"Charlottesville city, VA"	"51540"	1894	314393	602.431	765.301
	"Chesapeake city, VA"	"51550"	11480	1612987	711.723	778.930
	"Clifton Forge city, VA"	"51560"	Missing	Missing	Missing	Missing
	"Colonial Heights city, VA"	"51570"	1646	123287	1335.096	847.713
	"Covington city, VA"	"51580"	623	40467	1539.526	1104.526
	"Danville city, VA"	"51590"	4743	298234	1590.362	1060.736
	"Emporia city, VA"	"51595"	524	39389	1330.321	979.345
	"Fairfax city, VA"	"51600"	1400	165208	847.417	676.187
	"Falls Church city, VA"	"51610"	531	93327	568.967	617.591
	"Franklin city, VA"	"51620"	932	59658	1562.238	1120.155
	"Fredericksburg city, VA"	"51630"	1283	190181	674.620	777.757
	"Galax city, VA"	"51640"	879	48671	1806.004	1153.454
	"Hampton city, VA"	"51650"	8380	956115	876.464	840.245
	"Harrisonburg city, VA"	"51660"	1903	359357	529.557	702.805
