"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hamblen County, TN"	"47063"	3765	352773	1067.259	1018.084
	"Hamilton County, TN"	"47065"	19227	1876416	1024.666	936.154
	"Hancock County, TN"	"47067"	521	40636	1282.114	1122.694
	"Hardeman County, TN"	"47069"	1736	167911	1033.881	1032.780
	"Hardin County, TN"	"47071"	2032	153954	1319.875	1089.493
	"Hawkins County, TN"	"47073"	3335	327204	1019.242	959.253
	"Haywood County, TN"	"47075"	1340	117564	1139.805	1064.146
	"Henderson County, TN"	"47077"	1893	156105	1212.645	1138.162
	"Henry County, TN"	"47079"	2631	187670	1401.929	1067.490
	"Hickman County, TN"	"47081"	1407	139194	1010.819	1068.290
	"Houston County, TN"	"47083"	637	48273	1319.578	1064.010
	"Humphreys County, TN"	"47085"	1252	107862	1160.742	1039.244
	"Jackson County, TN"	"47087"	865	67560	1280.343	1103.105
	"Jefferson County, TN"	"47089"	2749	276697	993.506	977.592
	"Johnson County, TN"	"47091"	1214	107114	1133.372	953.818
	"Knox County, TN"	"47093"	21817	2354102	926.765	928.184
	"Lake County, TN"	"47095"	606	47742	1269.323	1207.408
	"Lauderdale County, TN"	"47097"	1710	164036	1042.454	1072.504
	"Lawrence County, TN"	"47099"	2637	242381	1087.957	983.856
	"Lewis County, TN"	"47101"	811	69273	1170.730	1113.757
	"Lincoln County, TN"	"47103"	2245	189737	1183.217	1001.636
	"Loudon County, TN"	"47105"	2727	248587	1097.000	897.475
	"McMinn County, TN"	"47107"	3301	300357	1099.025	988.228
	"McNairy County, TN"	"47109"	1912	148585	1286.806	1087.532
	"Macon County, TN"	"47111"	1337	125316	1066.903	1062.031
	"Madison County, TN"	"47113"	5330	562266	947.950	948.607
	"Marion County, TN"	"47115"	1842	166862	1103.906	1082.457
	"Marshall County, TN"	"47117"	1605	164698	974.511	986.361
	"Maury County, TN"	"47119"	4170	428476	973.217	1009.082
	"Meigs County, TN"	"47121"	673	66982	1004.748	1061.360
	"Monroe County, TN"	"47123"	2447	242113	1010.685	965.123
	"Montgomery County, TN"	"47125"	5238	843872	620.710	949.706
	"Moore County, TN"	"47127"	310	35432	874.915	733.674
	"Morgan County, TN"	"47129"	1125	122622	917.454	972.665
	"Obion County, TN"	"47131"	2341	194052	1206.378	1013.927
	"Overton County, TN"	"47133"	1542	123004	1253.618	1109.037
	"Perry County, TN"	"47135"	583	45445	1282.869	1070.718
	"Pickett County, TN"	"47137"	397	30053	1321.000	1045.264
	"Polk County, TN"	"47139"	1194	97705	1222.046	1129.271
	"Putnam County, TN"	"47141"	3829	386990	989.431	967.447
	"Rhea County, TN"	"47143"	1872	174530	1072.595	967.691
	"Roane County, TN"	"47145"	3697	315471	1171.899	966.196
	"Robertson County, TN"	"47147"	3037	343109	885.141	1025.775
	"Rutherford County, TN"	"47149"	7187	1204957	596.453	911.351
	"Scott County, TN"	"47151"	1286	129321	994.425	1072.230
	"Sequatchie County, TN"	"47153"	654	71883	909.812	931.123
	"Sevier County, TN"	"47155"	4125	456269	904.072	927.851
	"Shelby County, TN"	"47157"	47220	5429028	869.769	1038.466
	"Smith County, TN"	"47159"	1196	108837	1098.891	1038.692
	"Stewart County, TN"	"47161"	884	75745	1167.074	1057.578
	"Sullivan County, TN"	"47163"	10761	918477	1171.613	967.485
	"Sumner County, TN"	"47165"	6662	823607	808.881	900.387
	"Tipton County, TN"	"47167"	2855	321989	886.676	1092.401
	"Trousdale County, TN"	"47169"	538	43996	1222.838	1100.846
	"Unicoi County, TN"	"47171"	1480	106865	1384.925	1037.287
	"Union County, TN"	"47173"	979	110622	884.996	995.191
	"Van Buren County, TN"	"47175"	333	32728	1017.477	937.507
	"Warren County, TN"	"47177"	2502	232021	1078.351	1012.151
	"Washington County, TN"	"47179"	6947	660492	1051.792	950.472
	"Wayne County, TN"	"47181"	1061	102047	1039.717	964.552
	"Weakley County, TN"	"47183"	2244	206843	1084.881	949.899
	"White County, TN"	"47185"	1804	142532	1265.681	1109.606
	"Williamson County, TN"	"47187"	4344	839541	517.426	758.033
	"Wilson County, TN"	"47189"	4420	564885	782.460	942.354
	"Anderson County, TX"	"48001"	3562	333298	1068.713	1096.495
	"Andrews County, TX"	"48003"	661	77880	848.742	927.972
	"Angelina County, TX"	"48005"	4688	487339	961.959	959.293
	"Aransas County, TX"	"48007"	1642	136871	1199.670	895.076
	"Archer County, TX"	"48009"	438	53804	814.066	726.008
	"Armstrong County, TX"	"48011"	153	12373	1236.563	774.528
	"Atascosa County, TX"	"48013"	1873	245133	764.075	889.948
	"Austin County, TX"	"48015"	1700	150444	1129.989	948.918
	"Bailey County, TX"	"48017"	385	40627	947.646	842.072
	"Bandera County, TX"	"48019"	958	112120	854.442	774.460
	"Bastrop County, TX"	"48021"	2863	383527	746.492	898.893
	"Baylor County, TX"	"48023"	413	23693	1743.131	1032.746
	"Bee County, TX"	"48025"	1370	192931	710.098	861.666
	"Bell County, TX"	"48027"	9722	1509021	644.259	871.529
	"Bexar County, TX"	"48029"	61985	8758518	707.711	849.030
	"Blanco County, TX"	"48031"	598	54131	1104.727	837.313
	"Borden County, TX"	"48033"	20	4066	491.884	412.882
	"Bosque County, TX"	"48035"	1534	105524	1453.698	943.110
	"Bowie County, TX"	"48037"	5984	534194	1120.192	1032.664
	"Brazoria County, TX"	"48039"	10322	1548949	666.387	920.679
	"Brazos County, TX"	"48041"	4637	966498	479.773	823.949
	"Brewster County, TX"	"48043"	470	53509	878.357	786.325
	"Briscoe County, TX"	"48045"	112	10557	1060.907	763.796
	"Brooks County, TX"	"48047"	404	46095	876.451	817.525
	"Brown County, TX"	"48049"	2844	226805	1253.941	1000.016
	"Burleson County, TX"	"48051"	953	100798	945.455	784.578
	"Burnet County, TX"	"48053"	2402	223278	1075.789	848.380
	"Caldwell County, TX"	"48055"	1673	208481	802.471	836.407
	"Calhoun County, TX"	"48057"	1072	123941	864.928	884.583
	"Callahan County, TX"	"48059"	859	77757	1104.724	874.994
	"Cameron County, TX"	"48061"	12003	2126009	564.579	680.930
	"Camp County, TX"	"48063"	863	69784	1236.673	1038.754
	"Carson County, TX"	"48065"	368	38630	952.627	774.982
	"Cass County, TX"	"48067"	2363	180898	1306.261	976.253
	"Castro County, TX"	"48069"	400	48415	826.190	854.608
	"Chambers County, TX"	"48071"	1195	166490	717.761	947.610
	"Cherokee County, TX"	"48073"	3114	285700	1089.954	955.683
	"Childress County, TX"	"48075"	503	44629	1127.070	938.810
	"Clay County, TX"	"48077"	623	67294	925.788	810.870
	"Cochran County, TX"	"48079"	245	21126	1159.708	1044.159
	"Coke County, TX"	"48081"	331	22183	1492.134	883.010
	"Coleman County, TX"	"48083"	898	53658	1673.562	1013.733
	"Collin County, TX"	"48085"	12607	3444265	366.029	737.877
	"Collingsworth County, TX"	"48087"	295	18419	1601.607	994.150
	"Colorado County, TX"	"48089"	1511	122293	1235.557	878.959
	"Comal County, TX"	"48091"	4324	505422	855.523	762.579
	"Comanche County, TX"	"48093"	1129	82236	1372.878	890.384
	"Concho County, TX"	"48095"	199	23894	832.845	760.228
	"Cooke County, TX"	"48097"	2283	224153	1018.501	884.065
	"Coryell County, TX"	"48099"	2103	438113	480.013	891.000
	"Cottle County, TX"	"48101"	125	10435	1197.892	675.340
	"Crane County, TX"	"48103"	248	23332	1062.918	1097.094
	"Crockett County, TX"	"48105"	222	23354	950.587	845.844
	"Crosby County, TX"	"48107"	468	40743	1148.664	911.278
	"Culberson County, TX"	"48109"	130	16790	774.270	905.997
	"Dallam County, TX"	"48111"	292	37185	785.263	999.166
	"Dallas County, TX"	"48113"	83820	13459925	622.737	868.081
	"Dawson County, TX"	"48115"	896	86785	1032.436	927.195
	"Deaf Smith County, TX"	"48117"	920	111253	826.944	852.567
	"Delta County, TX"	"48119"	409	32021	1277.287	899.958
	"Denton County, TX"	"48121"	11520	2977493	386.903	802.095
	"DeWitt County, TX"	"48123"	1546	120646	1281.435	878.923
	"Dickens County, TX"	"48125"	226	15968	1415.331	963.638
	"Dimmit County, TX"	"48127"	518	60390	857.758	865.438
	"Donley County, TX"	"48129"	298	23128	1288.481	830.486
	"Duval County, TX"	"48131"	762	76192	1000.105	927.157
	"Eastland County, TX"	"48133"	1716	109918	1561.164	1034.910
	"Ector County, TX"	"48135"	6292	736404	854.422	1014.806
	"Edwards County, TX"	"48137"	108	12368	873.221	739.170
	"Ellis County, TX"	"48139"	5403	723691	746.589	969.819
	"El Paso County, TX"	"48141"	25172	4216178	597.034	782.972
	"Erath County, TX"	"48143"	1976	204019	968.537	883.165
	"Falls County, TX"	"48145"	1333	109088	1221.949	965.351
	"Fannin County, TX"	"48147"	2520	192743	1307.440	1038.950
	"Fayette County, TX"	"48149"	1958	136228	1437.296	836.484
	"Fisher County, TX"	"48151"	347	25287	1372.247	812.450
	"Floyd County, TX"	"48153"	485	43989	1102.548	875.102
	"Foard County, TX"	"48155"	99	9208	1075.152	582.207
	"Fort Bend County, TX"	"48157"	9656	2450942	393.971	730.435
	"Franklin County, TX"	"48159"	635	58588	1083.840	807.413
	"Freestone County, TX"	"48161"	1318	110399	1193.851	954.047
	"Frio County, TX"	"48163"	732	98661	741.935	877.644
	"Gaines County, TX"	"48165"	602	88427	680.788	852.243
	"Galveston County, TX"	"48167"	13651	1574610	866.945	975.976
	"Garza County, TX"	"48169"	325	32605	996.780	997.374
	"Gillespie County, TX"	"48171"	1756	130943	1341.042	691.818
	"Glasscock County, TX"	"48173"	31	7991	387.936	509.512
	"Goliad County, TX"	"48175"	449	42275	1062.093	805.062
	"Gonzales County, TX"	"48177"	1272	114431	1111.587	900.739
	"Gray County, TX"	"48179"	1662	131944	1259.625	937.535
	"Grayson County, TX"	"48181"	7512	681249	1102.681	949.518
	"Gregg County, TX"	"48183"	7174	679655	1055.536	1021.776
	"Grimes County, TX"	"48185"	1482	148082	1000.797	964.015
	"Guadalupe County, TX"	"48187"	3984	582112	684.404	765.103
	"Hale County, TX"	"48189"	1842	215954	852.959	842.981
	"Hall County, TX"	"48191"	350	22218	1575.299	993.166
	"Hamilton County, TX"	"48193"	828	49136	1685.119	924.052
	"Hansford County, TX"	"48195"	358	31593	1133.162	986.469
	"Hardeman County, TX"	"48197"	363	27305	1329.427	874.615
	"Hardin County, TX"	"48199"	2895	296414	976.675	1019.452
	"Harris County, TX"	"48201"	122999	21306698	577.279	873.872
	"Harrison County, TX"	"48203"	3726	373840	996.683	975.336
	"Hartley County, TX"	"48205"	234	33885	690.571	639.753
	"Haskell County, TX"	"48207"	558	35680	1563.901	879.330
	"Hays County, TX"	"48209"	3348	674087	496.672	758.353
	"Hemphill County, TX"	"48211"	193	20287	951.348	788.299
	"Henderson County, TX"	"48213"	5341	453908	1176.670	945.364
	"Hidalgo County, TX"	"48215"	18238	3731286	488.786	668.816
	"Hill County, TX"	"48217"	2438	200229	1217.606	945.331
	"Hockley County, TX"	"48219"	1235	137091	900.861	920.340
	"Hood County, TX"	"48221"	2949	263198	1120.449	886.167
	"Hopkins County, TX"	"48223"	2228	195514	1139.560	978.733
	"Houston County, TX"	"48225"	1894	139978	1353.070	980.061
	"Howard County, TX"	"48227"	2283	200461	1138.875	1052.846
	"Hudspeth County, TX"	"48229"	102	20253	503.629	659.991
	"Hunt County, TX"	"48231"	4491	481133	933.422	941.405
	"Hutchinson County, TX"	"48233"	1527	137680	1109.094	965.346
	"Irion County, TX"	"48235"	66	10055	656.390	583.946
	"Jack County, TX"	"48237"	544	53474	1017.317	933.142
	"Jackson County, TX"	"48239"	926	84896	1090.746	889.574
	"Jasper County, TX"	"48241"	2421	213649	1133.167	1013.728
	"Jeff Davis County, TX"	"48243"	123	13368	920.108	748.588
	"Jefferson County, TX"	"48245"	15491	1504004	1029.984	993.345
	"Jim Hogg County, TX"	"48247"	291	31210	932.393	796.840
	"Jim Wells County, TX"	"48249"	2102	239614	877.244	926.151
	"Johnson County, TX"	"48251"	6416	806794	795.246	999.405
	"Jones County, TX"	"48253"	1270	122257	1038.795	961.778
	"Karnes County, TX"	"48255"	913	91159	1001.547	885.468
	"Kaufman County, TX"	"48257"	4316	477179	904.482	1052.752
	"Kendall County, TX"	"48259"	1482	153542	965.208	857.605
	"Kenedy County, TX"	"48261"	26	2589	1004.249	894.143
	"Kent County, TX"	"48263"	105	4852	2164.056	1068.953
	"Kerr County, TX"	"48265"	3807	271019	1404.699	809.106
	"Kimble County, TX"	"48267"	365	27164	1343.690	904.642
	"King County, TX"	"48269"	11	1893	Unreliable	Unreliable
	"Kinney County, TX"	"48271"	219	20499	1068.345	799.409
	"Kleberg County, TX"	"48273"	1434	188220	761.874	905.443
	"Knox County, TX"	"48275"	388	24147	1606.825	912.630
	"Lamar County, TX"	"48277"	3485	293583	1187.058	967.833
	"Lamb County, TX"	"48279"	1073	87775	1222.444	943.706
	"Lampasas County, TX"	"48281"	1155	111363	1037.149	920.035
	"La Salle County, TX"	"48283"	287	36931	777.125	881.045
	"Lavaca County, TX"	"48285"	1587	114736	1383.175	805.314
	"Lee County, TX"	"48287"	844	96580	873.887	775.692
	"Leon County, TX"	"48289"	1191	94241	1263.781	936.967
	"Liberty County, TX"	"48291"	4088	437435	934.539	1136.140
	"Limestone County, TX"	"48293"	1741	135278	1286.979	1059.967
	"Lipscomb County, TX"	"48295"	219	18220	1201.976	870.250
	"Live Oak County, TX"	"48297"	562	71423	786.861	649.038
	"Llano County, TX"	"48299"	1599	107213	1491.424	766.607
	"Loving County, TX"	"48301"	Suppressed	405	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	11912	1505487	791.239	904.432
	"Lynn County, TX"	"48305"	391	37997	1029.029	950.129
	"McCulloch County, TX"	"48307"	704	48480	1452.145	974.068
	"McLennan County, TX"	"48309"	11888	1308078	908.814	904.459
	"McMullen County, TX"	"48311"	38	4790	793.319	619.660
	"Madison County, TX"	"48313"	823	78688	1045.903	932.969
	"Marion County, TX"	"48315"	874	66154	1321.160	954.994
	"Martin County, TX"	"48317"	311	27495	1131.115	1090.724
	"Mason County, TX"	"48319"	310	22592	1372.167	792.540
	"Matagorda County, TX"	"48321"	2172	225638	962.604	975.063
	"Maverick County, TX"	"48323"	1604	292189	548.960	745.212
	"Medina County, TX"	"48325"	1980	246953	801.772	819.522
	"Menard County, TX"	"48327"	197	13809	1426.606	803.607
	"Midland County, TX"	"48329"	5471	712332	768.041	835.330
	"Milam County, TX"	"48331"	1765	148734	1186.682	909.483
	"Mills County, TX"	"48333"	440	29829	1475.075	837.979
	"Mitchell County, TX"	"48335"	709	56662	1251.280	1077.948
	"Montague County, TX"	"48337"	1743	115866	1504.324	1045.662
	"Montgomery County, TX"	"48339"	13159	2003318	656.860	916.406
	"Moore County, TX"	"48341"	812	121481	668.417	815.021
	"Morris County, TX"	"48343"	1113	78531	1417.275	1099.211
	"Motley County, TX"	"48345"	113	7923	1426.227	850.981
	"Nacogdoches County, TX"	"48347"	3293	359348	916.382	970.351
	"Navarro County, TX"	"48349"	3073	276115	1112.942	1010.968
	"Newton County, TX"	"48351"	925	89163	1037.426	979.472
	"Nolan County, TX"	"48353"	1166	91405	1275.641	997.982
	"Nueces County, TX"	"48355"	14878	1908597	779.525	866.010
	"Ochiltree County, TX"	"48357"	437	54760	798.028	886.143
	"Oldham County, TX"	"48359"	98	12507	783.561	829.828
	"Orange County, TX"	"48361"	5334	503520	1059.342	1075.585
	"Palo Pinto County, TX"	"48363"	2061	163379	1261.484	1053.164
	"Panola County, TX"	"48365"	1539	137535	1118.988	931.780
	"Parker County, TX"	"48367"	4510	572499	787.774	949.599
	"Parmer County, TX"	"48369"	483	60312	800.836	765.316
	"Pecos County, TX"	"48371"	751	95825	783.720	904.524
	"Polk County, TX"	"48373"	3449	263572	1308.561	1060.027
	"Potter County, TX"	"48375"	7178	696800	1030.138	1093.377
	"Presidio County, TX"	"48377"	233	45110	516.515	473.980
	"Rains County, TX"	"48379"	657	60113	1092.942	927.236
	"Randall County, TX"	"48381"	4510	644158	700.139	754.916
	"Reagan County, TX"	"48383"	153	19179	797.748	978.482
	"Real County, TX"	"48385"	227	18502	1226.894	857.668
	"Red River County, TX"	"48387"	1347	83115	1620.646	1089.934
	"Reeves County, TX"	"48389"	657	77482	847.939	893.245
	"Refugio County, TX"	"48391"	543	46052	1179.102	919.006
	"Roberts County, TX"	"48393"	64	5150	1242.718	1110.063
	"Robertson County, TX"	"48395"	1221	97028	1258.400	976.271
	"Rockwall County, TX"	"48397"	1962	310078	632.744	871.996
	"Runnels County, TX"	"48399"	918	66076	1389.309	897.883
	"Rusk County, TX"	"48401"	3189	290856	1096.419	927.937
	"Sabine County, TX"	"48403"	983	62806	1565.137	988.288
	"San Augustine County, TX"	"48405"	767	53970	1421.160	920.724
	"San Jacinto County, TX"	"48407"	1319	142428	926.082	844.355
	"San Patricio County, TX"	"48409"	3177	401310	791.657	943.082
	"San Saba County, TX"	"48411"	497	36417	1364.747	874.592
	"Schleicher County, TX"	"48413"	195	18007	1082.912	902.225
	"Scurry County, TX"	"48415"	1032	96315	1071.484	920.001
	"Shackelford County, TX"	"48417"	268	19949	1343.426	995.170
	"Shelby County, TX"	"48419"	1869	151468	1233.924	1029.330
	"Sherman County, TX"	"48421"	173	18609	929.658	866.302
	"Smith County, TX"	"48423"	10046	1096565	916.134	848.930
	"Somervell County, TX"	"48425"	449	43586	1030.147	932.383
	"Starr County, TX"	"48427"	1706	336148	507.515	728.662
	"Stephens County, TX"	"48429"	694	56646	1225.153	908.782
	"Sterling County, TX"	"48431"	71	7804	909.790	832.524
	"Stonewall County, TX"	"48433"	136	9020	1507.761	796.300
	"Sutton County, TX"	"48435"	210	24537	855.850	935.570
	"Swisher County, TX"	"48437"	487	48673	1000.555	866.057
	"Tarrant County, TX"	"48439"	58078	9206401	630.844	881.225
	"Taylor County, TX"	"48441"	7077	757887	933.780	943.913
	"Terrell County, TX"	"48443"	58	5983	969.413	832.272
	"Terry County, TX"	"48445"	709	75276	941.867	852.421
	"Throckmorton County, TX"	"48447"	143	10429	1371.177	877.260
	"Titus County, TX"	"48449"	1550	171816	902.128	902.714
	"Tom Green County, TX"	"48451"	6043	626016	965.311	918.837
	"Travis County, TX"	"48453"	24250	5123637	473.297	767.960
	"Trinity County, TX"	"48455"	1213	84461	1436.166	1013.851
	"Tyler County, TX"	"48457"	1524	125149	1217.748	968.979
	"Upshur County, TX"	"48459"	2561	220495	1161.478	1052.723
	"Upton County, TX"	"48461"	178	19395	917.762	809.377
	"Uvalde County, TX"	"48463"	1413	157005	899.971	831.524
	"Val Verde County, TX"	"48465"	1819	275728	659.708	768.630
	"Van Zandt County, TX"	"48467"	3488	300263	1161.648	948.040
	"Victoria County, TX"	"48469"	4232	506997	834.719	863.035
	"Walker County, TX"	"48471"	2517	380254	661.926	878.661
	"Waller County, TX"	"48473"	1516	211895	715.449	919.598
	"Ward County, TX"	"48475"	621	62363	995.783	890.630
	"Washington County, TX"	"48477"	2107	185582	1135.347	862.309
	"Webb County, TX"	"48479"	5981	1252812	477.406	747.186
	"Wharton County, TX"	"48481"	2510	246099	1019.915	931.447
	"Wheeler County, TX"	"48483"	500	30353	1647.284	1042.629
	"Wichita County, TX"	"48485"	7738	786070	984.391	1005.712
	"Wilbarger County, TX"	"48487"	1118	84955	1315.991	1012.684
	"Willacy County, TX"	"48489"	674	122710	549.262	635.975
	"Williamson County, TX"	"48491"	7925	1768615	448.091	707.180
	"Wilson County, TX"	"48493"	1666	209955	793.503	844.536
	"Winkler County, TX"	"48495"	468	41240	1134.821	1065.920
	"Wise County, TX"	"48497"	2577	315902	815.759	978.168
	"Wood County, TX"	"48499"	3118	230105	1355.034	943.221
	"Yoakum County, TX"	"48501"	338	43834	771.091	845.038
	"Young County, TX"	"48503"	1530	106881	1431.499	995.318
	"Zapata County, TX"	"48505"	504	75316	669.181	731.115
	"Zavala County, TX"	"48507"	558	69402	804.011	927.095
	"Beaver County, UT"	"49001"	373	36370	1025.571	974.149
	"Box Elder County, UT"	"49003"	1769	264449	668.938	813.477
	"Cache County, UT"	"49005"	2550	576171	442.577	672.946
	"Carbon County, UT"	"49007"	1195	120515	991.578	924.406
	"Daggett County, UT"	"49009"	22	5590	393.560	385.342
	"Davis County, UT"	"49011"	7107	1520336	467.462	752.172
	"Duchesne County, UT"	"49013"	683	89568	762.549	1015.336
	"Emery County, UT"	"49015"	450	63498	708.684	796.068
	"Garfield County, UT"	"49017"	250	27829	898.343	842.184
	"Grand County, UT"	"49019"	395	51218	771.213	819.305
	"Iron County, UT"	"49021"	1130	217258	520.119	750.509
	"Juab County, UT"	"49023"	372	51459	722.906	859.572
	"Kane County, UT"	"49025"	336	36829	912.325	771.866
	"Millard County, UT"	"49027"	658	73042	900.852	917.722
	"Morgan County, UT"	"49029"	196	45228	433.360	631.632
	"Piute County, UT"	"49031"	100	8535	1171.646	812.038
	"Rich County, UT"	"49033"	74	11985	617.438	570.818
	"Salt Lake County, UT"	"49035"	31365	5534194	566.749	800.348
	"San Juan County, UT"	"49037"	470	82517	569.580	739.462
	"Sanpete County, UT"	"49039"	1031	142313	724.459	865.537
	"Sevier County, UT"	"49041"	977	114924	850.127	834.841
	"Summit County, UT"	"49043"	583	191836	303.905	685.766
	"Tooele County, UT"	"49045"	1437	272868	526.628	926.667
	"Uintah County, UT"	"49047"	1092	158621	688.433	878.775
	"Utah County, UT"	"49049"	10093	2404472	419.760	754.748
	"Wasatch County, UT"	"49051"	572	103919	550.429	895.759
	"Washington County, UT"	"49053"	4507	617535	729.837	634.795
	"Wayne County, UT"	"49055"	113	15142	746.269	629.770
	"Weber County, UT"	"49057"	8417	1222914	688.274	839.091
	"Addison County, VT"	"50001"	1571	217972	720.735	754.154
	"Bennington County, VT"	"50003"	2350	222178	1057.710	783.614
	"Caledonia County, VT"	"50005"	1687	181163	931.206	811.090
	"Chittenden County, VT"	"50007"	5733	898669	637.943	745.792
	"Essex County, VT"	"50009"	355	38837	914.077	813.373
	"Franklin County, VT"	"50011"	2144	278346	770.264	869.424
	"Grand Isle County, VT"	"50013"	303	42777	708.325	850.011
	"Lamoille County, VT"	"50015"	1020	140490	726.030	826.108
	"Orange County, VT"	"50017"	1387	172684	803.201	782.150
	"Orleans County, VT"	"50019"	1651	160456	1028.943	839.779
	"Rutland County, VT"	"50021"	3704	378627	978.271	817.689
	"Washington County, VT"	"50023"	2907	352859	823.842	756.330
	"Windham County, VT"	"50025"	2443	265117	921.480	796.261
	"Windsor County, VT"	"50027"	3329	345310	964.061	759.860
	"Accomack County, VA"	"51001"	2740	222242	1232.890	990.227
	"Albemarle County, VA"	"51003"	3677	519175	708.239	700.542
	"Alleghany County, VA"	"51005"	1330	96873	1372.932	1019.916
	"Amelia County, VA"	"51007"	760	69620	1091.640	994.052
	"Amherst County, VA"	"51009"	1826	191170	955.171	881.096
	"Appomattox County, VA"	"51011"	826	82909	996.273	859.395
	"Arlington County, VA"	"51013"	6387	1134372	563.043	669.101
	"Augusta County, VA"	"51015"	3295	404982	813.616	785.885
	"Bath County, VA"	"51017"	357	29856	1195.740	970.928
	"Bedford County, VA"	"51019"	2844	373765	760.906	765.396
	"Bland County, VA"	"51021"	458	41282	1109.442	967.667
	"Botetourt County, VA"	"51023"	1520	187371	811.225	836.773
	"Brunswick County, VA"	"51025"	1245	109020	1141.992	1048.785
	"Buchanan County, VA"	"51027"	1813	156681	1157.128	1173.942
	"Buckingham County, VA"	"51029"	1011	96014	1052.971	1003.067
	"Campbell County, VA"	"51031"	2708	310885	871.062	848.299
	"Caroline County, VA"	"51033"	1319	139385	946.300	932.862
	"Carroll County, VA"	"51035"	1938	176910	1095.472	866.927
	"Charles City County, VA"	"51036"	422	42109	1002.161	1049.138
	"Charlotte County, VA"	"51037"	944	75163	1255.937	992.455
	"Chesterfield County, VA"	"51041"	9492	1645516	576.840	815.186
	"Clarke County, VA"	"51043"	786	78697	998.767	863.864
	"Craig County, VA"	"51045"	300	30590	980.713	908.745
	"Culpeper County, VA"	"51047"	1930	225858	854.519	940.440
	"Cumberland County, VA"	"51049"	505	55016	917.915	849.566
	"Dickenson County, VA"	"51051"	1184	96838	1222.661	1086.713
	"Dinwiddie County, VA"	"51053"	1350	151571	890.672	931.372
	"Essex County, VA"	"51057"	784	60941	1286.490	1004.102
	"Fairfax County, VA"	"51059"	25470	5993424	424.966	606.054
	"Fauquier County, VA"	"51061"	2607	354407	735.595	842.189
	"Floyd County, VA"	"51063"	896	85352	1049.770	829.849
	"Fluvanna County, VA"	"51065"	947	133599	708.838	757.445
	"Franklin County, VA"	"51067"	2742	297826	920.672	836.261
	"Frederick County, VA"	"51069"	2689	386624	695.508	804.362
	"Giles County, VA"	"51071"	1276	100826	1265.547	1032.718
	"Gloucester County, VA"	"51073"	1795	211914	847.042	849.449
	"Goochland County, VA"	"51075"	900	107704	835.624	842.504
	"Grayson County, VA"	"51077"	1331	99891	1332.452	1017.938
	"Greene County, VA"	"51079"	721	98072	735.174	865.006
	"Greensville County, VA"	"51081"	601	70171	856.479	966.311
	"Halifax County, VA"	"51083"	2808	220644	1272.638	972.549
	"Hanover County, VA"	"51085"	4023	551747	729.139	838.013
	"Henrico County, VA"	"51087"	13987	1641916	851.871	840.457
	"Henry County, VA"	"51089"	3685	340649	1081.759	938.320
	"Highland County, VA"	"51091"	182	14911	1220.575	784.881
	"Isle of Wight County, VA"	"51093"	1699	186033	913.279	933.791
	"James City County, VA"	"51095"	2458	317954	773.068	594.874
	"King and Queen County, VA"	"51097"	485	39912	1215.173	961.594
	"King George County, VA"	"51099"	762	109582	695.370	875.736
	"King William County, VA"	"51101"	753	82208	915.969	983.262
	"Lancaster County, VA"	"51103"	1223	68951	1773.723	872.454
	"Lee County, VA"	"51105"	1891	146472	1291.032	1099.394
	"Loudoun County, VA"	"51107"	4487	1276626	351.473	719.344
	"Louisa County, VA"	"51109"	1575	165258	953.055	950.766
	"Lunenburg County, VA"	"51111"	898	78351	1146.124	961.753
	"Madison County, VA"	"51113"	737	76874	958.712	792.787
	"Mathews County, VA"	"51115"	801	54544	1468.539	898.222
	"Mecklenburg County, VA"	"51117"	2516	194980	1290.389	989.931
	"Middlesex County, VA"	"51119"	866	61131	1416.630	900.181
	"Montgomery County, VA"	"51121"	3079	517304	595.201	835.339
	"Nelson County, VA"	"51125"	998	87800	1136.674	958.497
	"New Kent County, VA"	"51127"	640	87564	730.894	929.464
	"Northampton County, VA"	"51131"	1224	76909	1591.491	1058.633
	"Northumberland County, VA"	"51133"	1023	74480	1373.523	844.460
	"Nottoway County, VA"	"51135"	1209	94446	1280.097	1003.012
	"Orange County, VA"	"51137"	1790	166039	1078.060	869.521
	"Page County, VA"	"51139"	1478	140379	1052.864	910.309
	"Patrick County, VA"	"51141"	1297	114388	1133.860	862.686
	"Pittsylvania County, VA"	"51143"	3729	372610	1000.778	901.275
	"Powhatan County, VA"	"51145"	872	146400	595.628	853.722
	"Prince Edward County, VA"	"51147"	1314	121904	1077.897	978.181
	"Prince George County, VA"	"51149"	1004	204959	489.854	762.050
	"Prince William County, VA"	"51153"	7198	1902833	378.278	776.577
	"Pulaski County, VA"	"51155"	2438	209430	1164.112	976.808
	"Rappahannock County, VA"	"51157"	413	43210	955.797	879.018
	"Richmond County, VA"	"51159"	706	54254	1301.287	908.301
	"Roanoke County, VA"	"51161"	5263	523048	1006.217	802.418
	"Rockbridge County, VA"	"51163"	1237	127061	973.548	802.548
	"Rockingham County, VA"	"51165"	3467	418505	828.425	749.034
	"Russell County, VA"	"51167"	1991	173870	1145.108	1084.703
	"Scott County, VA"	"51169"	1841	138594	1328.340	1003.458
	"Shenandoah County, VA"	"51171"	2430	222422	1092.518	842.740
	"Smyth County, VA"	"51173"	2482	196683	1261.929	1014.789
